case,base_mae,hybrid_mae,mae_improve_pct,base_rmse,hybrid_rmse,rmse_improve_pct,base_iou,hybrid_iou,iou_improve_pct,base_f1,hybrid_f1,f1_improve_pct,base_boundary_f1,hybrid_boundary_f1,boundary_f1_improve_pct,mean_uncertainty,max_uncertainty,corr_abs_error_uncertainty,high_uncertainty_mae,low_uncertainty_mae,high_low_error_ratio
case_000059,0.004952344112098217,0.005589760839939117,-12.871010442988759,0.008360210806131363,0.009068874642252922,-8.476626398006932,0.9264544826540412,0.9434730379071009,1.836955357407973,0.9618233817574363,0.9709144603550702,0.9451920976409169,0.23754235317043734,0.19571732357450175,-17.607398864961993,0.0005129381315782666,0.004586821887642145,0.19816559136881592,0.007151145488023758,0.0010210132459178567,7.003969350653378
case_000060,0.00336603750474751,0.002798671368509531,16.855609464771476,0.00596322538331151,0.006043956149369478,-1.3538104107870659,0.6408624864753465,0.8251925380797536,28.76280879197602,0.7811288170186043,0.9042251936312661,15.758780617324225,0.04916803441054955,0.07914303829458945,60.96441365491809,0.0003271726018283516,0.005922849755734205,0.4418653221819927,0.010369314812123775,0.0005088459001854062,20.378104231492177
case_000061,0.005590522661805153,0.005176437087357044,7.406920595764162,0.00888845231384039,0.008949263021349907,-0.684154061498739,0.9986114501953125,0.9986114501953125,0.0,0.999305242745131,0.999305242745131,0.0,0.0,0.0,0.0,0.00047661963617429137,0.01006986852735281,-0.07199815530452013,0.002186688594520092,0.0014475230127573013,1.5106416780512222
case_000062,0.0028458326123654842,0.001792402472347021,37.016588236468394,0.003810242284089327,0.0031576682813465595,17.12683745775859,0.7622793119058398,0.9224226627340696,21.008487089573734,0.8651061233664066,0.9596460555892532,10.928131204870137,0.14528562700142567,0.17719181943781864,21.96101093749617,0.00021913870295975357,0.0036105727776885033,0.5768251341895283,0.005345199257135391,0.00048334209714084864,11.058832403995916
case_000063,0.0026466050185263157,0.0022543964441865683,14.819308948417898,0.0044478680938482285,0.0043150391429662704,2.986350945651277,0.6375968245404448,0.9152181722718103,43.54183349822427,0.7786981691532923,0.9557325484085072,22.734659752405868,0.05341625354308873,0.20893176019122786,291.1389255756978,0.00027909979689866304,0.003951587248593569,0.468757257593428,0.007006339728832245,0.000726245460100472,9.647343913469165
case_000064,0.004570849239826202,0.004192321095615625,8.28135264038964,0.00875080842524767,0.008739969693124294,0.12385978068155659,0.8066343631594287,0.9445182794337911,17.09373200198143,0.892969135989191,0.9714676271480646,8.790728368446512,0.2142369176116956,0.3726718119659656,73.95312447569528,0.00043851477676071227,0.012514832429587841,0.10968657418173605,0.0029074258636683226,0.000727059377823025,3.9988836515318855
case_000065,0.0027871127240359783,0.0020592682994902134,26.11463893328949,0.003949323203414679,0.0037467919755727053,5.128251536031795,0.6029933191505243,0.937971353405437,55.552528297795725,0.7523341637756409,0.9679930012971734,28.665298999480992,0.04855599966530859,0.3045235596871625,527.1594896330246,0.00028544338420033455,0.0040307603776454926,0.6172364117565011,0.006990387104451656,0.0005898092058487236,11.851946397718025
case_000066,0.004706583451479673,0.0031106951646506786,33.9075744280551,0.006577379535883665,0.00529084075242281,19.56005087500261,0.8523832923832924,0.9113195933181925,6.9142956533219015,0.9203098471986417,0.9536025230987918,3.617550763092519,0.16633309377905883,0.18619963060274186,11.943826915208984,0.0004483733791857958,0.0032099902164191008,0.4455233079969004,0.005991136655211449,0.0007068692939355969,8.475593293039136
case_000067,0.0059558069333434105,0.004948729183524847,16.909173871645642,0.00977001991122961,0.0089749526232481,8.137826690277917,0.9262374479351652,0.9469052555960097,2.23137249599643,0.9617064074089595,0.9727286449859953,1.1461125237516132,0.37748614510366557,0.22781874710258448,-39.64844801389447,0.00038743409095332026,0.0038851918652653694,0.04759149811393262,0.004111467860639095,0.0018328388687223196,2.243223847201579
case_000068,0.0025532932486385107,0.0021521265152841806,15.711737520484325,0.0039005570579320192,0.003935452550649643,-0.8946284389472423,0.6646554530656539,0.9161455201443175,37.83765948487926,0.798550176664624,0.9562379375813969,19.746756750515218,0.08925530183869393,0.25016499845163825,180.28026716412583,0.00025018060114234686,0.0038586549926549196,0.48575585144006095,0.005710595287382603,0.0006793945794925094,8.40541778128824
case_000069,0.0025038307067006826,0.0018146755173802376,27.524032973800782,0.0031851602252572775,0.003079112386330962,3.3294349868301967,0.7059909876634409,0.8699100674494129,23.21829635934606,0.827660864293756,0.9304298453625464,12.416798413741997,0.14419528886078842,0.20221103848216393,40.23415056048476,0.00023152447829488665,0.0025451325345784426,0.4666946557745731,0.003625439014285803,0.0005628055077977479,6.441726240438517
case_000070,0.0055070193484425545,0.005142224952578545,6.624171312693458,0.00910906121134758,0.00922363717108965,-1.257824018125344,0.99908447265625,0.99908447265625,0.0,0.9995420266845785,0.9995420266845785,0.0,0.0,0.0,0.0,0.00036241894122213125,0.0051124622114002705,0.05766965284393183,0.001724991830997169,0.0015037733828648925,1.1471088991904594
case_000071,0.004890782758593559,0.004678933881223202,4.331594508018566,0.009028025902807713,0.009241536259651184,-2.364972798505927,0.8384083802999224,0.9135737242988596,8.965242448083414,0.9121024352196897,0.954835147136645,4.685078152067716,0.20642552192391916,0.14991060991849806,-27.377870468095715,0.00034757464891299605,0.0049087065272033215,0.26587718379870623,0.006673250813037157,0.0005959357949905097,11.197935848014453
